note_str,pitch
guitar_acoustic_016-067-025,67
guitar_acoustic_024-064-075,64
guitar_electronic_009-050-075,50
guitar_electronic_042-047-025,47
guitar_acoustic_032-048-050,48
guitar_synthetic_002-063-050,63
guitar_synthetic_006-054-050,54
guitar_synthetic_005-069-075,69
guitar_electronic_033-050-025,50
guitar_synthetic_002-057-100,57
guitar_synthetic_001-055-100,55
guitar_electronic_043-050-127,50
guitar_electronic_031-071-050,71
guitar_electronic_019-060-025,60
guitar_electronic_033-070-100,70
guitar_acoustic_034-052-025,52
guitar_electronic_016-044-050,44
guitar_synthetic_005-087-127,87
guitar_electronic_006-048-075,48
guitar_acoustic_007-054-075,54
guitar_synthetic_009-066-025,66
guitar_electronic_024-069-127,69
guitar_synthetic_007-052-127,52
guitar_acoustic_018-060-127,60
guitar_electronic_004-079-050,79
guitar_acoustic_032-074-050,74
guitar_electronic_018-082-075,82
guitar_electronic_000-045-127,45
guitar_synthetic_002-043-100,43
guitar_electronic_040-049-100,49
guitar_acoustic_026-048-050,48
guitar_acoustic_036-068-075,68
guitar_electronic_035-049-025,49
guitar_electronic_007-088-025,88
guitar_acoustic_032-050-050,50
guitar_electronic_009-056-127,56
guitar_acoustic_034-049-025,49
guitar_acoustic_001-062-127,62
guitar_acoustic_007-046-025,46
guitar_electronic_001-087-127,87
guitar_acoustic_016-043-100,43
guitar_synthetic_005-069-127,69
guitar_electronic_036-049-127,49
guitar_acoustic_022-051-127,51
guitar_acoustic_017-058-075,58
guitar_electronic_002-041-127,41
guitar_electronic_025-064-100,64
guitar_electronic_019-083-050,83
guitar_synthetic_005-042-075,42
guitar_electronic_015-084-127,84
guitar_electronic_031-063-025,63
guitar_electronic_035-053-127,53
guitar_acoustic_004-043-025,43
guitar_electronic_019-068-075,68
guitar_electronic_012-074-127,74
guitar_synthetic_004-056-100,56
guitar_acoustic_009-051-127,51
guitar_synthetic_011-073-075,73
guitar_acoustic_022-072-100,72
guitar_acoustic_026-047-100,47
guitar_synthetic_005-060-075,60
guitar_synthetic_003-040-127,40
guitar_electronic_024-056-100,56
guitar_acoustic_007-048-025,48
guitar_acoustic_035-054-127,54
guitar_electronic_030-055-050,55
guitar_synthetic_004-077-025,77
guitar_electronic_029-078-050,78
guitar_electronic_039-072-075,72
guitar_synthetic_002-067-127,67
guitar_acoustic_004-058-050,58
guitar_electronic_044-072-075,72
guitar_electronic_013-055-127,55
guitar_synthetic_011-072-100,72
guitar_acoustic_002-052-127,52
guitar_acoustic_033-054-127,54
guitar_electronic_009-066-025,66
guitar_electronic_029-060-127,60
guitar_acoustic_003-083-075,83
guitar_acoustic_027-056-127,56
guitar_electronic_005-067-127,67
guitar_synthetic_011-065-075,65
guitar_electronic_026-063-100,63
guitar_synthetic_001-080-100,80
guitar_synthetic_011-056-025,56
guitar_acoustic_007-052-127,52
guitar_electronic_010-044-127,44
guitar_acoustic_035-068-050,68
guitar_acoustic_024-045-127,45
guitar_electronic_036-076-050,76
guitar_acoustic_034-082-050,82
guitar_acoustic_028-045-127,45
guitar_electronic_035-048-100,48
guitar_acoustic_034-081-050,81
guitar_electronic_030-059-100,59
guitar_electronic_020-040-075,40
guitar_acoustic_008-062-050,62
guitar_acoustic_007-082-075,82
guitar_electronic_014-088-127,88
guitar_electronic_026-062-025,62
guitar_electronic_014-063-127,63
guitar_acoustic_002-042-100,42
guitar_electronic_042-076-075,76
guitar_acoustic_017-048-127,48
guitar_electronic_026-060-075,60
guitar_electronic_038-064-100,64
guitar_electronic_005-056-025,56
guitar_electronic_037-074-025,74
guitar_electronic_015-072-050,72
guitar_electronic_015-056-127,56
guitar_electronic_030-068-025,68
guitar_electronic_014-082-075,82
guitar_electronic_045-047-075,47
guitar_electronic_008-060-050,60
guitar_electronic_009-072-100,72
guitar_acoustic_004-083-075,83
guitar_synthetic_003-046-075,46
guitar_electronic_007-058-100,58
guitar_acoustic_002-064-050,64
guitar_electronic_029-076-025,76
guitar_electronic_026-075-025,75
guitar_electronic_024-066-100,66
guitar_synthetic_001-079-100,79
guitar_electronic_011-082-100,82
guitar_acoustic_005-065-050,65
guitar_electronic_010-076-075,76
guitar_synthetic_005-075-127,75
guitar_acoustic_000-068-050,68
guitar_electronic_026-052-025,52
guitar_electronic_044-065-100,65
guitar_electronic_035-083-075,83
guitar_synthetic_005-047-025,47
guitar_acoustic_029-072-127,72
guitar_electronic_009-065-127,65
guitar_acoustic_028-064-075,64
guitar_electronic_032-073-075,73
guitar_electronic_003-058-025,58
guitar_synthetic_000-073-100,73
guitar_electronic_016-042-050,42
guitar_electronic_031-070-100,70
guitar_acoustic_022-051-075,51
guitar_electronic_009-042-075,42
guitar_acoustic_011-076-050,76
guitar_electronic_017-042-050,42
guitar_synthetic_012-082-075,82
guitar_electronic_041-075-075,75
guitar_synthetic_012-087-050,87
guitar_acoustic_034-068-127,68
guitar_electronic_014-073-100,73
guitar_synthetic_000-076-075,76
guitar_synthetic_003-088-127,88
guitar_electronic_042-062-127,62
guitar_electronic_045-058-127,58
guitar_acoustic_017-072-025,72
guitar_electronic_043-088-050,88
guitar_acoustic_033-059-127,59
guitar_acoustic_032-075-100,75
guitar_electronic_035-061-050,61
guitar_electronic_037-071-075,71
guitar_acoustic_001-040-075,40
guitar_acoustic_016-059-050,59
guitar_synthetic_007-076-127,76
guitar_electronic_005-056-100,56
guitar_electronic_014-061-127,61
guitar_electronic_008-075-100,75
guitar_synthetic_003-059-025,59
guitar_electronic_003-049-075,49
guitar_synthetic_011-075-025,75
guitar_acoustic_018-061-075,61
guitar_synthetic_009-063-100,63
guitar_synthetic_001-045-100,45
guitar_electronic_001-044-075,44
guitar_electronic_019-086-100,86
guitar_acoustic_011-072-127,72
guitar_acoustic_034-072-050,72
guitar_acoustic_034-041-127,41
guitar_electronic_016-041-127,41
guitar_synthetic_005-044-127,44
guitar_synthetic_011-076-127,76
guitar_electronic_023-070-075,70
guitar_synthetic_002-049-127,49
guitar_acoustic_009-076-075,76
guitar_synthetic_004-049-050,49
guitar_acoustic_004-063-100,63
guitar_electronic_002-053-050,53
guitar_synthetic_010-054-127,54
guitar_electronic_030-042-050,42
guitar_acoustic_028-077-100,77
guitar_acoustic_009-055-050,55
guitar_electronic_038-052-025,52
guitar_acoustic_011-066-050,66
guitar_acoustic_032-042-025,42
guitar_acoustic_020-070-100,70
guitar_electronic_001-061-050,61
guitar_acoustic_004-083-127,83
guitar_synthetic_001-070-127,70
guitar_acoustic_003-042-100,42
guitar_synthetic_011-063-075,63
guitar_acoustic_024-070-127,70
guitar_electronic_041-048-050,48
guitar_electronic_007-062-100,62
guitar_electronic_017-079-127,79
guitar_synthetic_012-081-100,81
guitar_acoustic_006-078-100,78
guitar_electronic_006-059-127,59
guitar_acoustic_008-071-100,71
guitar_electronic_031-084-127,84
guitar_electronic_011-080-127,80
guitar_electronic_035-041-100,41
guitar_electronic_002-045-050,45
guitar_electronic_004-061-025,61
guitar_electronic_045-045-025,45
guitar_acoustic_012-057-050,57
guitar_electronic_044-059-025,59
guitar_electronic_017-065-025,65
guitar_electronic_007-049-050,49
guitar_electronic_010-082-075,82
guitar_acoustic_004-088-050,88
guitar_acoustic_008-087-025,87
guitar_electronic_026-084-050,84
guitar_electronic_038-049-050,49
guitar_electronic_026-087-050,87
guitar_synthetic_009-074-025,74
guitar_electronic_024-061-100,61
guitar_acoustic_033-075-025,75
guitar_synthetic_009-045-050,45
guitar_electronic_011-082-050,82
guitar_electronic_006-043-127,43
guitar_electronic_040-077-100,77
guitar_synthetic_007-084-075,84
guitar_synthetic_012-047-075,47
guitar_electronic_012-046-025,46
guitar_acoustic_004-083-050,83
guitar_electronic_008-078-127,78
guitar_acoustic_003-064-050,64
guitar_acoustic_002-070-075,70
guitar_synthetic_002-083-127,83
guitar_acoustic_002-073-075,73
guitar_acoustic_026-067-100,67
guitar_electronic_000-073-050,73
guitar_electronic_038-080-100,80
guitar_electronic_043-063-127,63
guitar_electronic_011-048-050,48
guitar_synthetic_011-078-075,78
guitar_electronic_024-051-127,51
guitar_electronic_004-070-025,70
guitar_electronic_012-066-075,66
guitar_acoustic_009-067-050,67
guitar_acoustic_018-059-100,59
guitar_acoustic_001-068-100,68
guitar_electronic_004-069-100,69
guitar_acoustic_003-052-025,52
guitar_acoustic_032-066-025,66
guitar_acoustic_028-079-050,79
guitar_acoustic_028-051-127,51
guitar_acoustic_026-053-127,53
guitar_acoustic_029-045-075,45
guitar_electronic_003-072-075,72
guitar_acoustic_001-049-127,49
guitar_acoustic_008-081-050,81
guitar_acoustic_007-060-127,60
guitar_electronic_006-049-100,49
guitar_acoustic_018-076-075,76
guitar_electronic_000-054-025,54
guitar_electronic_001-046-100,46
guitar_electronic_019-076-050,76
guitar_acoustic_003-047-025,47
guitar_acoustic_008-088-100,88
guitar_electronic_040-064-050,64
guitar_electronic_029-055-127,55
guitar_acoustic_007-079-050,79
guitar_synthetic_000-052-050,52
guitar_acoustic_034-045-075,45
guitar_acoustic_034-046-075,46
guitar_acoustic_035-046-127,46
guitar_acoustic_029-066-075,66
guitar_acoustic_035-057-050,57
guitar_acoustic_018-040-100,40
guitar_acoustic_024-044-127,44
guitar_acoustic_028-072-075,72
guitar_electronic_015-052-050,52
guitar_acoustic_035-056-100,56
guitar_acoustic_003-045-075,45
guitar_acoustic_033-064-127,64
guitar_acoustic_011-052-075,52
guitar_acoustic_033-041-127,41
guitar_synthetic_001-054-075,54
guitar_acoustic_020-058-127,58
guitar_synthetic_012-048-050,48
guitar_electronic_021-058-075,58
guitar_electronic_040-061-127,61
guitar_acoustic_020-066-127,66
guitar_acoustic_006-070-050,70
guitar_electronic_042-066-100,66
guitar_acoustic_008-062-025,62
guitar_electronic_021-068-075,68
guitar_acoustic_004-051-075,51
guitar_electronic_007-060-050,60
guitar_electronic_038-043-050,43
guitar_electronic_002-045-075,45
guitar_electronic_032-079-025,79
guitar_synthetic_007-044-050,44
guitar_synthetic_003-068-127,68
guitar_synthetic_009-073-100,73
guitar_synthetic_007-084-050,84
guitar_acoustic_005-064-127,64
guitar_synthetic_002-077-025,77
guitar_acoustic_033-088-100,88
guitar_electronic_010-070-075,70
guitar_electronic_044-071-050,71
guitar_electronic_016-065-100,65
guitar_synthetic_009-067-100,67
guitar_synthetic_002-053-100,53
guitar_electronic_031-048-127,48
guitar_acoustic_029-076-075,76
guitar_electronic_006-070-127,70
guitar_acoustic_003-072-050,72
guitar_electronic_017-068-100,68
guitar_acoustic_003-053-100,53
guitar_electronic_034-041-075,41
guitar_synthetic_011-053-050,53
guitar_acoustic_007-077-127,77
guitar_synthetic_010-058-025,58
guitar_synthetic_005-048-025,48
guitar_electronic_018-063-100,63
guitar_electronic_013-075-100,75
guitar_synthetic_001-078-075,78
guitar_electronic_017-059-100,59
guitar_electronic_018-088-025,88
guitar_electronic_015-082-050,82
guitar_acoustic_002-077-050,77
guitar_synthetic_002-041-050,41
guitar_acoustic_011-070-100,70
guitar_electronic_007-055-127,55
guitar_acoustic_032-043-075,43
guitar_electronic_024-051-100,51
guitar_electronic_014-055-100,55
guitar_synthetic_007-043-075,43
guitar_electronic_012-048-025,48
guitar_electronic_043-068-127,68
guitar_electronic_043-076-050,76
guitar_electronic_011-072-100,72
guitar_acoustic_020-049-050,49
guitar_acoustic_011-050-050,50
guitar_acoustic_033-045-025,45
guitar_synthetic_010-059-075,59
guitar_synthetic_011-040-100,40
guitar_electronic_017-069-025,69
guitar_electronic_026-050-025,50
guitar_electronic_036-066-100,66
guitar_acoustic_033-047-127,47
guitar_electronic_036-084-100,84
guitar_acoustic_000-074-025,74
guitar_electronic_014-054-025,54
guitar_synthetic_011-066-100,66
guitar_acoustic_009-045-100,45
guitar_acoustic_022-043-100,43
guitar_acoustic_009-040-075,40
guitar_electronic_009-048-075,48
guitar_electronic_021-043-075,43
guitar_electronic_017-084-075,84
guitar_acoustic_026-042-050,42
guitar_electronic_039-068-100,68
guitar_synthetic_002-069-025,69
guitar_acoustic_004-080-075,80
guitar_electronic_006-058-075,58
guitar_acoustic_001-070-025,70
guitar_electronic_036-079-025,79
guitar_electronic_038-051-050,51
guitar_electronic_000-081-050,81
guitar_electronic_009-064-025,64
guitar_electronic_018-068-050,68
guitar_synthetic_007-072-100,72
guitar_acoustic_016-087-127,87
guitar_synthetic_010-076-075,76
guitar_electronic_021-063-025,63
guitar_electronic_004-044-100,44
guitar_electronic_005-072-075,72
guitar_electronic_023-065-100,65
guitar_electronic_026-055-075,55
guitar_acoustic_020-074-100,74
guitar_electronic_011-055-100,55
guitar_acoustic_004-076-075,76
guitar_electronic_038-063-025,63
guitar_electronic_018-072-100,72
guitar_electronic_003-063-050,63
guitar_synthetic_009-047-127,47
guitar_electronic_023-078-025,78
guitar_acoustic_034-040-075,40
guitar_electronic_010-045-100,45
guitar_electronic_010-066-127,66
guitar_acoustic_005-077-100,77
guitar_acoustic_020-051-025,51
guitar_acoustic_005-079-100,79
guitar_synthetic_002-048-127,48
guitar_electronic_009-048-025,48
guitar_electronic_038-060-050,60
guitar_synthetic_010-044-127,44
guitar_acoustic_036-073-025,73
guitar_synthetic_002-081-025,81
guitar_acoustic_001-041-100,41
guitar_electronic_016-068-100,68
guitar_acoustic_001-048-025,48
guitar_acoustic_002-043-127,43
guitar_synthetic_001-088-025,88
guitar_electronic_024-040-025,40
guitar_acoustic_033-058-100,58
guitar_electronic_038-069-075,69
guitar_electronic_032-079-075,79
guitar_acoustic_022-058-127,58
guitar_electronic_002-059-100,59
guitar_synthetic_002-061-100,61
guitar_electronic_012-044-025,44
guitar_acoustic_018-068-025,68
guitar_electronic_035-067-075,67
guitar_electronic_025-063-025,63
guitar_electronic_036-059-050,59
guitar_acoustic_017-075-025,75
guitar_electronic_035-079-127,79
guitar_electronic_037-080-075,80
guitar_acoustic_016-084-050,84
guitar_electronic_040-054-075,54
guitar_acoustic_016-045-100,45
guitar_synthetic_012-071-127,71
guitar_acoustic_004-061-075,61
guitar_acoustic_005-062-127,62
guitar_synthetic_006-062-025,62
guitar_synthetic_009-062-050,62
guitar_acoustic_029-078-075,78
guitar_acoustic_004-060-025,60
guitar_electronic_024-081-075,81
guitar_electronic_016-062-100,62
guitar_electronic_004-072-100,72
guitar_electronic_007-079-025,79
guitar_acoustic_005-072-100,72
guitar_acoustic_035-066-075,66
guitar_electronic_040-051-075,51
guitar_electronic_014-084-050,84
guitar_acoustic_001-055-100,55
guitar_synthetic_000-047-050,47
guitar_electronic_033-045-127,45
guitar_electronic_040-080-100,80
guitar_acoustic_034-044-100,44
guitar_electronic_036-058-075,58
guitar_electronic_014-088-050,88
guitar_electronic_026-070-050,70
guitar_acoustic_024-055-050,55
guitar_electronic_024-058-127,58
guitar_electronic_005-053-050,53
guitar_electronic_038-046-100,46
guitar_acoustic_012-043-050,43
guitar_electronic_001-088-050,88
guitar_acoustic_024-056-050,56
guitar_electronic_024-066-050,66
guitar_electronic_020-060-025,60
guitar_synthetic_001-056-025,56
guitar_electronic_001-053-050,53
guitar_electronic_031-052-050,52
guitar_electronic_032-076-127,76
guitar_electronic_006-049-127,49
guitar_electronic_001-052-025,52
guitar_acoustic_025-058-127,58
guitar_synthetic_003-072-075,72
guitar_electronic_040-073-050,73
guitar_electronic_003-074-075,74
guitar_electronic_020-074-075,74
guitar_electronic_045-065-050,65
guitar_electronic_044-088-127,88
guitar_acoustic_016-050-050,50
guitar_acoustic_032-074-100,74
guitar_electronic_029-056-075,56
guitar_acoustic_001-061-100,61
guitar_synthetic_000-082-127,82
guitar_acoustic_011-065-075,65
guitar_synthetic_001-057-100,57
guitar_acoustic_003-074-100,74
guitar_acoustic_009-081-100,81
guitar_acoustic_034-075-127,75
guitar_acoustic_009-052-100,52
guitar_synthetic_007-077-075,77
guitar_acoustic_018-052-100,52
guitar_electronic_035-058-075,58
guitar_electronic_044-076-050,76
guitar_electronic_026-074-100,74
guitar_electronic_029-066-075,66
guitar_synthetic_000-055-050,55
guitar_acoustic_013-073-025,73
guitar_synthetic_003-063-100,63
guitar_electronic_045-081-050,81
guitar_acoustic_002-079-100,79
guitar_acoustic_009-067-127,67
guitar_acoustic_018-059-075,59
guitar_electronic_031-081-127,81
guitar_acoustic_018-076-100,76
guitar_electronic_037-069-075,69
guitar_acoustic_026-060-050,60
guitar_electronic_020-074-050,74
guitar_synthetic_006-062-075,62
guitar_acoustic_028-047-050,47
guitar_acoustic_020-056-075,56
guitar_acoustic_022-056-025,56
guitar_electronic_007-077-127,77
guitar_acoustic_006-073-127,73
guitar_electronic_016-063-025,63
guitar_electronic_012-045-100,45
guitar_electronic_013-083-127,83
guitar_synthetic_003-087-127,87
guitar_electronic_011-086-100,86
guitar_electronic_040-053-100,53
guitar_electronic_012-040-075,40
guitar_acoustic_000-070-025,70
guitar_electronic_005-064-100,64
guitar_electronic_042-041-050,41
guitar_electronic_019-083-127,83
guitar_electronic_017-052-127,52
guitar_synthetic_010-051-025,51
guitar_electronic_026-069-100,69
guitar_electronic_021-083-127,83
guitar_acoustic_032-050-127,50
guitar_electronic_019-073-127,73
guitar_electronic_006-067-075,67
guitar_electronic_012-059-127,59
guitar_electronic_045-052-075,52
guitar_electronic_009-073-025,73
guitar_acoustic_032-074-025,74
guitar_acoustic_035-066-050,66
guitar_acoustic_026-051-127,51
guitar_acoustic_001-050-100,50
guitar_electronic_018-053-025,53
guitar_electronic_029-045-127,45
guitar_acoustic_005-073-025,73
guitar_electronic_015-052-127,52
guitar_synthetic_004-040-050,40
guitar_electronic_020-062-025,62
guitar_synthetic_002-060-075,60
guitar_electronic_018-055-127,55
guitar_electronic_001-062-025,62
guitar_acoustic_000-082-127,82
guitar_electronic_006-083-025,83
guitar_acoustic_002-063-025,63
guitar_synthetic_004-054-025,54
guitar_acoustic_001-052-025,52
guitar_synthetic_005-056-025,56
guitar_electronic_040-083-100,83
guitar_synthetic_011-041-075,41
guitar_electronic_044-075-025,75
guitar_electronic_010-080-075,80
guitar_electronic_019-071-025,71
guitar_electronic_019-074-025,74
guitar_acoustic_028-060-050,60
guitar_electronic_014-083-075,83
guitar_electronic_010-083-075,83
guitar_electronic_015-071-075,71
guitar_electronic_001-042-050,42
guitar_acoustic_000-051-075,51
guitar_electronic_001-063-100,63
guitar_electronic_045-065-100,65
guitar_synthetic_005-080-050,80
guitar_acoustic_016-041-127,41
guitar_electronic_006-082-100,82
guitar_electronic_016-060-050,60
guitar_electronic_025-066-127,66
guitar_synthetic_005-055-127,55
guitar_electronic_000-056-050,56
guitar_electronic_021-067-050,67
guitar_electronic_044-040-100,40
guitar_electronic_000-084-050,84
guitar_acoustic_018-080-075,80
guitar_electronic_013-077-127,77
guitar_electronic_020-048-025,48
guitar_acoustic_002-078-025,78
guitar_electronic_010-078-100,78
guitar_acoustic_035-042-075,42
guitar_electronic_038-044-100,44
guitar_electronic_021-067-100,67
guitar_synthetic_007-053-100,53
guitar_electronic_008-043-127,43
guitar_synthetic_001-071-025,71
guitar_acoustic_024-051-050,51
guitar_acoustic_031-055-075,55
guitar_synthetic_011-053-127,53
guitar_electronic_013-041-075,41
guitar_electronic_042-077-075,77
guitar_synthetic_003-042-100,42
guitar_acoustic_007-077-050,77
guitar_electronic_033-053-075,53
guitar_electronic_012-052-025,52
guitar_electronic_017-059-075,59
guitar_electronic_039-067-127,67
guitar_electronic_005-049-050,49
guitar_electronic_012-050-075,50
guitar_synthetic_003-071-025,71
guitar_electronic_035-071-025,71
guitar_electronic_007-043-025,43
guitar_electronic_008-041-075,41
guitar_electronic_008-051-127,51
guitar_electronic_035-073-075,73
guitar_acoustic_032-043-100,43
guitar_synthetic_009-070-050,70
guitar_electronic_012-045-025,45
guitar_acoustic_027-049-025,49
guitar_acoustic_033-074-127,74
guitar_electronic_014-079-075,79
guitar_electronic_020-052-127,52
guitar_electronic_008-076-127,76
guitar_acoustic_017-062-025,62
guitar_electronic_009-071-075,71
guitar_synthetic_006-052-127,52
guitar_acoustic_032-057-025,57
guitar_acoustic_001-051-025,51
guitar_acoustic_034-080-075,80
guitar_synthetic_009-064-025,64
guitar_acoustic_016-041-075,41
guitar_electronic_019-087-025,87
guitar_electronic_009-067-075,67
guitar_electronic_014-045-025,45
guitar_acoustic_033-047-050,47
guitar_electronic_008-053-050,53
guitar_acoustic_025-072-075,72
guitar_synthetic_004-051-127,51
guitar_electronic_019-055-050,55
guitar_electronic_017-056-100,56
guitar_synthetic_004-063-075,63
guitar_electronic_031-049-127,49
guitar_acoustic_033-073-100,73
guitar_acoustic_004-059-050,59
guitar_acoustic_000-058-127,58
guitar_electronic_015-041-075,41
guitar_electronic_006-079-075,79
guitar_electronic_040-046-025,46
guitar_acoustic_033-046-075,46
guitar_synthetic_007-067-050,67
guitar_electronic_018-072-127,72
guitar_electronic_032-067-050,67
guitar_synthetic_004-062-025,62
guitar_synthetic_010-083-050,83
guitar_acoustic_009-078-100,78
guitar_electronic_008-073-100,73
guitar_acoustic_033-052-100,52
guitar_electronic_037-052-127,52
guitar_acoustic_017-051-100,51
guitar_electronic_013-060-100,60
guitar_synthetic_011-061-127,61
guitar_acoustic_007-071-100,71
guitar_synthetic_011-048-075,48
guitar_electronic_029-044-025,44
guitar_synthetic_001-082-127,82
guitar_electronic_019-041-025,41
guitar_electronic_043-044-127,44
guitar_electronic_003-064-050,64
guitar_electronic_037-043-127,43
guitar_acoustic_017-054-100,54
guitar_electronic_026-040-025,40
guitar_synthetic_002-065-127,65
guitar_electronic_007-041-075,41
guitar_electronic_024-044-127,44
guitar_electronic_006-044-050,44
guitar_synthetic_000-067-075,67
guitar_electronic_036-070-075,70
guitar_electronic_009-064-100,64
guitar_electronic_039-056-075,56
guitar_synthetic_005-052-100,52
guitar_electronic_038-060-127,60
guitar_electronic_023-062-050,62
guitar_acoustic_029-047-075,47
guitar_acoustic_009-048-100,48
guitar_electronic_036-081-100,81
guitar_synthetic_001-049-075,49
guitar_acoustic_033-081-050,81
guitar_acoustic_018-056-050,56
guitar_synthetic_011-082-050,82
guitar_acoustic_017-082-100,82
guitar_synthetic_005-053-025,53
guitar_electronic_008-065-075,65
guitar_electronic_009-061-100,61
guitar_acoustic_032-046-100,46
guitar_acoustic_026-083-025,83
guitar_synthetic_010-056-100,56
guitar_electronic_006-047-127,47
guitar_electronic_032-077-025,77
guitar_synthetic_007-064-127,64
guitar_acoustic_011-040-127,40
guitar_electronic_003-044-025,44
guitar_acoustic_016-087-100,87
guitar_electronic_026-077-025,77
guitar_synthetic_001-073-050,73
guitar_electronic_005-054-025,54
guitar_electronic_006-077-025,77
guitar_electronic_033-043-100,43
guitar_electronic_009-050-100,50
guitar_acoustic_028-059-050,59
guitar_acoustic_005-082-075,82
guitar_electronic_017-057-025,57
guitar_acoustic_026-065-050,65
guitar_electronic_040-054-100,54
guitar_electronic_042-070-075,70
guitar_acoustic_005-062-050,62
guitar_electronic_015-061-025,61
guitar_acoustic_004-060-100,60
guitar_electronic_005-061-100,61
guitar_synthetic_010-049-025,49
guitar_electronic_030-040-127,40
guitar_electronic_017-055-075,55
guitar_acoustic_000-052-075,52
guitar_electronic_041-073-050,73
guitar_acoustic_012-061-127,61
guitar_acoustic_009-087-075,87
guitar_electronic_032-048-075,48
guitar_acoustic_013-061-050,61
guitar_acoustic_007-071-050,71
guitar_acoustic_029-051-100,51
guitar_electronic_035-073-127,73
guitar_acoustic_028-071-100,71
guitar_synthetic_000-083-100,83
guitar_synthetic_004-044-025,44
guitar_acoustic_008-063-025,63
guitar_acoustic_000-078-050,78
guitar_electronic_016-066-100,66
guitar_electronic_037-068-100,68
guitar_acoustic_018-073-100,73
guitar_synthetic_007-082-127,82
guitar_electronic_017-070-127,70
guitar_synthetic_000-040-100,40
guitar_electronic_042-060-127,60
guitar_electronic_020-072-100,72
guitar_electronic_000-052-100,52
guitar_acoustic_033-043-127,43
guitar_electronic_016-072-127,72
guitar_acoustic_007-043-127,43
guitar_acoustic_016-070-075,70
guitar_electronic_034-050-025,50
guitar_acoustic_012-070-025,70
guitar_synthetic_003-083-100,83
guitar_electronic_042-069-100,69
guitar_electronic_019-055-100,55
guitar_electronic_018-070-127,70
guitar_acoustic_018-080-025,80
guitar_synthetic_003-043-075,43
guitar_synthetic_002-044-127,44
guitar_electronic_012-065-075,65
guitar_synthetic_011-055-025,55
guitar_electronic_002-050-025,50
guitar_acoustic_034-080-050,80
guitar_electronic_043-081-075,81
guitar_electronic_044-044-025,44
guitar_electronic_026-059-100,59
guitar_electronic_006-053-025,53
guitar_acoustic_018-051-075,51
guitar_electronic_035-068-075,68
guitar_synthetic_011-046-025,46
guitar_acoustic_022-060-127,60
guitar_electronic_013-052-127,52
guitar_acoustic_035-044-050,44
guitar_electronic_042-062-050,62
guitar_acoustic_012-070-100,70
guitar_acoustic_001-083-050,83
guitar_electronic_032-058-127,58
guitar_acoustic_027-053-075,53
guitar_electronic_030-050-025,50
guitar_electronic_007-074-050,74
guitar_acoustic_027-067-127,67
guitar_electronic_003-066-050,66
guitar_electronic_033-084-127,84
guitar_synthetic_010-077-075,77
guitar_synthetic_005-060-100,60
guitar_acoustic_002-062-100,62
guitar_electronic_041-044-075,44
guitar_acoustic_033-056-100,56
guitar_electronic_040-081-025,81
guitar_electronic_003-065-127,65
guitar_acoustic_000-050-050,50
guitar_synthetic_003-061-050,61
guitar_synthetic_002-068-100,68
guitar_electronic_002-057-050,57
guitar_acoustic_034-050-100,50
guitar_electronic_038-076-050,76
guitar_acoustic_011-054-050,54
guitar_synthetic_009-076-075,76
guitar_acoustic_033-077-075,77
guitar_electronic_014-048-025,48
guitar_acoustic_009-055-025,55
guitar_electronic_002-067-075,67
guitar_acoustic_018-069-075,69
guitar_synthetic_004-065-025,65
guitar_synthetic_007-045-127,45
guitar_electronic_045-047-127,47
guitar_electronic_015-056-075,56
guitar_electronic_038-087-025,87
guitar_acoustic_018-048-025,48
guitar_electronic_018-064-025,64
guitar_synthetic_009-053-075,53
guitar_electronic_016-041-050,41
guitar_electronic_009-071-025,71
guitar_electronic_018-056-050,56
guitar_acoustic_012-074-075,74
guitar_electronic_044-040-050,40
guitar_electronic_024-041-127,41
guitar_electronic_007-081-025,81
guitar_synthetic_012-082-127,82
guitar_electronic_020-072-050,72
guitar_synthetic_010-070-025,70
guitar_electronic_021-069-075,69
guitar_acoustic_000-054-025,54
guitar_electronic_013-049-050,49
guitar_electronic_044-078-075,78
guitar_electronic_007-044-050,44
guitar_electronic_010-055-075,55
guitar_acoustic_006-072-025,72
guitar_acoustic_035-040-025,40
guitar_electronic_039-046-025,46
guitar_acoustic_034-042-127,42
guitar_synthetic_007-057-050,57
guitar_acoustic_019-041-075,41
guitar_acoustic_027-057-100,57
guitar_acoustic_001-057-025,57
guitar_electronic_012-040-050,40
guitar_acoustic_032-083-075,83
guitar_electronic_016-087-127,87
guitar_electronic_011-078-127,78
guitar_electronic_007-064-025,64
guitar_electronic_019-045-100,45
guitar_acoustic_005-050-050,50
guitar_electronic_006-040-025,40
guitar_acoustic_022-057-127,57
guitar_electronic_039-088-100,88
guitar_synthetic_001-058-050,58
guitar_acoustic_028-084-050,84
guitar_electronic_043-061-127,61
guitar_electronic_026-061-025,61
guitar_electronic_038-069-100,69
guitar_acoustic_000-064-025,64
guitar_electronic_003-068-025,68
guitar_electronic_030-057-050,57
guitar_electronic_018-059-127,59
guitar_electronic_035-044-050,44
guitar_acoustic_029-075-050,75
guitar_synthetic_005-046-075,46
guitar_electronic_039-058-100,58
guitar_acoustic_018-048-050,48
guitar_synthetic_010-075-050,75
guitar_acoustic_022-068-025,68
guitar_electronic_013-051-050,51
guitar_acoustic_022-063-050,63
guitar_electronic_037-081-075,81
guitar_electronic_032-062-127,62
guitar_electronic_004-046-050,46
guitar_acoustic_025-048-127,48
