note_str,pitch
keyboard_electronic_067-087-127,87
keyboard_electronic_036-027-025,27
keyboard_electronic_020-040-050,40
keyboard_electronic_028-043-050,43
keyboard_electronic_080-100-127,100
keyboard_electronic_017-079-100,79
keyboard_electronic_048-043-075,43
keyboard_synthetic_003-079-100,79
keyboard_electronic_045-076-050,76
keyboard_electronic_032-059-050,59
keyboard_electronic_053-060-075,60
keyboard_electronic_107-042-025,42
keyboard_electronic_006-033-075,33
keyboard_acoustic_016-103-075,103
keyboard_electronic_005-087-050,87
keyboard_electronic_026-060-075,60
keyboard_electronic_090-028-025,28
keyboard_electronic_076-038-075,38
keyboard_synthetic_009-054-100,54
keyboard_acoustic_014-077-025,77
keyboard_electronic_052-081-127,81
keyboard_acoustic_002-087-025,87
keyboard_electronic_090-070-025,70
keyboard_electronic_076-064-075,64
keyboard_electronic_073-068-050,68
keyboard_acoustic_010-042-050,42
keyboard_acoustic_014-073-025,73
keyboard_electronic_004-095-050,95
keyboard_electronic_063-026-050,26
keyboard_electronic_004-034-127,34
keyboard_acoustic_003-023-127,23
keyboard_acoustic_010-048-050,48
keyboard_electronic_029-065-075,65
keyboard_electronic_023-021-075,21
keyboard_electronic_095-021-075,21
keyboard_electronic_089-061-050,61
keyboard_electronic_070-039-025,39
keyboard_electronic_080-056-127,56
keyboard_acoustic_000-071-025,71
keyboard_electronic_100-061-100,61
keyboard_electronic_057-037-075,37
keyboard_electronic_024-053-025,53
keyboard_electronic_017-061-100,61
keyboard_synthetic_009-058-075,58
keyboard_electronic_008-037-127,37
keyboard_electronic_076-042-127,42
keyboard_electronic_029-033-025,33
keyboard_electronic_007-051-127,51
keyboard_electronic_072-053-025,53
keyboard_electronic_029-066-075,66
keyboard_electronic_074-056-025,56
keyboard_electronic_070-026-100,26
keyboard_electronic_070-025-127,25
keyboard_acoustic_018-060-127,60
keyboard_acoustic_013-049-050,49
keyboard_acoustic_012-065-050,65
keyboard_electronic_048-033-075,33
keyboard_acoustic_013-061-127,61
keyboard_synthetic_010-074-100,74
keyboard_electronic_049-069-075,69
keyboard_electronic_038-076-100,76
keyboard_electronic_026-061-100,61
keyboard_electronic_025-088-025,88
keyboard_synthetic_006-071-050,71
keyboard_synthetic_010-061-075,61
keyboard_electronic_012-036-127,36
keyboard_electronic_081-051-127,51
keyboard_electronic_004-069-127,69
keyboard_electronic_083-025-100,25
keyboard_acoustic_007-039-127,39
keyboard_electronic_082-080-075,80
keyboard_electronic_055-045-075,45
keyboard_electronic_074-073-050,73
keyboard_electronic_094-034-050,34
keyboard_electronic_042-048-100,48
keyboard_electronic_054-073-100,73
keyboard_electronic_049-072-100,72
keyboard_acoustic_001-024-075,24
keyboard_electronic_093-074-075,74
keyboard_acoustic_017-068-127,68
keyboard_acoustic_006-025-100,25
keyboard_electronic_082-052-100,52
keyboard_electronic_005-030-127,30
keyboard_electronic_019-033-100,33
keyboard_electronic_099-043-050,43
keyboard_electronic_066-050-127,50
keyboard_synthetic_003-076-127,76
keyboard_electronic_030-055-075,55
keyboard_acoustic_000-088-025,88
keyboard_electronic_005-045-127,45
keyboard_electronic_007-045-025,45
keyboard_electronic_087-064-050,64
keyboard_electronic_012-044-025,44
keyboard_electronic_013-061-127,61
keyboard_electronic_009-075-100,75
keyboard_electronic_077-070-100,70
keyboard_electronic_067-076-127,76
keyboard_electronic_044-028-050,28
keyboard_acoustic_008-081-025,81
keyboard_electronic_103-033-127,33
keyboard_electronic_000-049-050,49
keyboard_electronic_049-055-075,55
keyboard_acoustic_003-103-025,103
keyboard_electronic_007-028-025,28
keyboard_electronic_064-075-100,75
keyboard_electronic_000-042-127,42
keyboard_electronic_009-045-025,45
keyboard_electronic_047-048-100,48
keyboard_electronic_088-059-100,59
keyboard_electronic_077-084-025,84
keyboard_synthetic_001-058-075,58
keyboard_electronic_007-071-100,71
keyboard_electronic_081-040-050,40
keyboard_electronic_015-100-127,100
keyboard_electronic_096-059-075,59
keyboard_electronic_075-090-127,90
keyboard_electronic_068-026-075,26
keyboard_electronic_095-029-025,29
keyboard_acoustic_003-083-050,83
keyboard_electronic_097-062-127,62
keyboard_electronic_072-066-025,66
keyboard_electronic_063-036-075,36
keyboard_electronic_071-038-075,38
keyboard_electronic_011-076-075,76
keyboard_electronic_020-031-050,31
keyboard_electronic_013-055-025,55
keyboard_electronic_065-053-127,53
keyboard_electronic_039-103-025,103
keyboard_acoustic_001-036-075,36
keyboard_acoustic_006-028-050,28
keyboard_electronic_032-042-127,42
keyboard_electronic_097-033-075,33
keyboard_electronic_050-103-075,103
keyboard_electronic_007-032-050,32
keyboard_electronic_052-032-050,32
keyboard_electronic_085-103-025,103
keyboard_acoustic_005-059-075,59
keyboard_electronic_082-066-025,66
keyboard_electronic_064-079-100,79
keyboard_electronic_011-066-075,66
keyboard_synthetic_001-076-100,76
keyboard_electronic_055-043-100,43
keyboard_acoustic_005-072-127,72
keyboard_synthetic_003-074-025,74
keyboard_electronic_013-082-127,82
keyboard_synthetic_008-074-127,74
keyboard_electronic_095-074-100,74
keyboard_electronic_075-077-050,77
keyboard_electronic_053-034-025,34
keyboard_electronic_026-100-127,100
keyboard_electronic_013-063-025,63
keyboard_electronic_046-047-127,47
keyboard_electronic_043-042-025,42
keyboard_electronic_022-052-127,52
keyboard_acoustic_005-093-075,93
keyboard_acoustic_009-066-050,66
keyboard_acoustic_013-024-127,24
keyboard_electronic_080-061-050,61
keyboard_electronic_090-046-050,46
keyboard_electronic_088-067-050,67
keyboard_synthetic_003-041-100,41
keyboard_synthetic_003-042-127,42
keyboard_electronic_025-031-025,31
keyboard_electronic_041-048-100,48
keyboard_electronic_089-088-100,88
keyboard_electronic_052-049-075,49
keyboard_acoustic_003-071-127,71
keyboard_electronic_027-079-075,79
keyboard_electronic_068-037-100,37
keyboard_electronic_066-088-025,88
keyboard_electronic_000-061-025,61
keyboard_electronic_083-079-025,79
keyboard_electronic_018-103-025,103
keyboard_electronic_029-038-127,38
keyboard_electronic_099-070-127,70
keyboard_electronic_065-063-075,63
keyboard_electronic_097-048-100,48
keyboard_electronic_080-036-050,36
keyboard_electronic_094-035-025,35
keyboard_electronic_058-023-050,23
keyboard_electronic_090-082-100,82
keyboard_electronic_085-044-025,44
keyboard_electronic_042-031-075,31
keyboard_electronic_030-084-075,84
keyboard_electronic_086-046-050,46
keyboard_acoustic_016-042-127,42
keyboard_electronic_046-026-075,26
keyboard_electronic_005-078-075,78
keyboard_electronic_038-083-127,83
keyboard_electronic_061-095-050,95
keyboard_electronic_044-077-100,77
keyboard_electronic_105-033-025,33
keyboard_electronic_007-031-025,31
keyboard_electronic_024-082-127,82
keyboard_electronic_047-026-050,26
keyboard_electronic_025-057-100,57
keyboard_electronic_032-058-127,58
keyboard_electronic_062-087-025,87
keyboard_electronic_004-039-025,39
keyboard_acoustic_006-048-075,48
keyboard_acoustic_017-095-100,95
keyboard_electronic_008-066-127,66
keyboard_electronic_089-051-100,51
keyboard_electronic_027-087-127,87
keyboard_electronic_020-027-075,27
keyboard_acoustic_019-033-025,33
keyboard_electronic_110-095-127,95
keyboard_electronic_061-076-127,76
keyboard_acoustic_018-039-075,39
keyboard_electronic_100-052-100,52
keyboard_electronic_104-084-100,84
keyboard_electronic_052-075-050,75
keyboard_electronic_062-056-075,56
keyboard_electronic_036-023-100,23
keyboard_synthetic_007-046-025,46
keyboard_electronic_018-081-075,81
keyboard_electronic_060-040-050,40
keyboard_electronic_071-026-075,26
keyboard_electronic_062-068-075,68
keyboard_electronic_054-035-127,35
keyboard_electronic_046-059-025,59
keyboard_electronic_075-044-050,44
keyboard_electronic_074-055-127,55
keyboard_electronic_042-056-025,56
keyboard_electronic_008-034-050,34
keyboard_electronic_031-048-100,48
keyboard_electronic_016-061-127,61
keyboard_acoustic_019-058-127,58
keyboard_synthetic_003-028-075,28
keyboard_electronic_019-048-075,48
keyboard_electronic_099-083-100,83
keyboard_electronic_062-039-050,39
keyboard_electronic_020-054-127,54
keyboard_electronic_072-107-075,107
keyboard_electronic_008-091-050,91
keyboard_acoustic_010-073-050,73
keyboard_electronic_105-044-050,44
keyboard_electronic_009-064-050,64
keyboard_electronic_090-082-025,82
keyboard_electronic_095-041-075,41
keyboard_acoustic_013-083-025,83
keyboard_electronic_075-047-050,47
keyboard_electronic_015-084-100,84
keyboard_electronic_005-051-127,51
keyboard_electronic_060-053-075,53
keyboard_electronic_093-091-050,91
keyboard_electronic_041-029-127,29
keyboard_acoustic_017-074-050,74
keyboard_electronic_076-062-075,62
keyboard_electronic_093-021-050,21
keyboard_electronic_030-032-050,32
keyboard_electronic_083-083-127,83
keyboard_electronic_017-066-075,66
keyboard_electronic_077-064-050,64
keyboard_electronic_086-072-050,72
keyboard_electronic_044-064-127,64
keyboard_electronic_013-055-127,55
keyboard_electronic_061-050-100,50
keyboard_electronic_094-082-025,82
keyboard_electronic_085-066-025,66
keyboard_acoustic_007-035-127,35
keyboard_acoustic_003-025-025,25
keyboard_electronic_061-025-100,25
keyboard_electronic_023-090-050,90
keyboard_electronic_106-043-100,43
keyboard_electronic_089-031-025,31
keyboard_acoustic_014-032-127,32
keyboard_electronic_064-100-075,100
keyboard_electronic_019-053-075,53
keyboard_synthetic_010-037-050,37
keyboard_electronic_066-056-127,56
keyboard_electronic_041-044-127,44
keyboard_electronic_085-077-050,77
keyboard_synthetic_009-054-050,54
keyboard_acoustic_009-056-050,56
keyboard_electronic_109-074-025,74
keyboard_electronic_080-053-025,53
keyboard_electronic_079-061-127,61
keyboard_electronic_011-075-127,75
keyboard_electronic_033-033-025,33
keyboard_electronic_089-066-025,66
keyboard_electronic_032-063-050,63
keyboard_acoustic_020-090-127,90
keyboard_synthetic_009-064-075,64
keyboard_acoustic_009-038-127,38
keyboard_electronic_058-033-100,33
keyboard_acoustic_012-036-075,36
keyboard_electronic_100-056-050,56
keyboard_electronic_083-033-050,33
keyboard_electronic_015-024-127,24
keyboard_synthetic_007-076-075,76
keyboard_electronic_013-022-127,22
keyboard_electronic_054-084-050,84
keyboard_electronic_046-068-127,68
keyboard_acoustic_016-066-100,66
keyboard_electronic_043-023-050,23
keyboard_electronic_039-027-025,27
keyboard_electronic_076-057-127,57
keyboard_electronic_065-095-127,95
keyboard_electronic_004-078-050,78
keyboard_acoustic_005-061-075,61
keyboard_electronic_005-027-075,27
keyboard_electronic_018-052-100,52
keyboard_electronic_051-022-127,22
keyboard_electronic_077-051-075,51
keyboard_electronic_041-072-075,72
keyboard_electronic_029-060-075,60
keyboard_electronic_094-061-100,61
keyboard_electronic_080-046-075,46
keyboard_electronic_019-028-100,28
keyboard_acoustic_008-026-075,26
keyboard_electronic_018-076-100,76
keyboard_acoustic_008-080-100,80
keyboard_synthetic_009-066-100,66
keyboard_acoustic_007-047-127,47
keyboard_electronic_088-064-127,64
keyboard_acoustic_005-052-025,52
keyboard_acoustic_011-060-100,60
keyboard_acoustic_000-051-100,51
keyboard_electronic_076-070-100,70
keyboard_synthetic_003-093-075,93
keyboard_acoustic_009-025-127,25
keyboard_acoustic_002-041-075,41
keyboard_electronic_067-060-050,60
keyboard_synthetic_008-088-050,88
keyboard_electronic_094-032-100,32
keyboard_electronic_109-103-127,103
keyboard_electronic_011-095-075,95
keyboard_acoustic_008-042-075,42
keyboard_electronic_060-060-100,60
keyboard_synthetic_010-066-075,66
keyboard_electronic_009-071-075,71
keyboard_electronic_075-064-100,64
keyboard_electronic_045-044-075,44
keyboard_synthetic_009-038-127,38
keyboard_electronic_093-095-100,95
keyboard_electronic_024-067-075,67
keyboard_electronic_025-025-050,25
keyboard_electronic_084-063-127,63
keyboard_electronic_068-067-075,67
keyboard_electronic_090-061-025,61
keyboard_electronic_025-049-075,49
keyboard_electronic_022-047-050,47
keyboard_electronic_085-078-025,78
keyboard_acoustic_010-024-025,24
keyboard_electronic_006-059-127,59
keyboard_electronic_025-071-025,71
keyboard_electronic_068-060-025,60
keyboard_electronic_013-077-025,77
keyboard_electronic_099-023-100,23
keyboard_electronic_034-077-127,77
keyboard_electronic_101-057-075,57
keyboard_electronic_010-052-050,52
keyboard_electronic_029-060-050,60
keyboard_electronic_064-091-127,91
keyboard_electronic_070-026-075,26
keyboard_electronic_029-031-127,31
keyboard_electronic_013-042-025,42
keyboard_acoustic_002-086-100,86
keyboard_electronic_007-052-127,52
keyboard_electronic_008-046-025,46
keyboard_electronic_023-053-100,53
keyboard_synthetic_006-026-127,26
keyboard_electronic_006-080-127,80
keyboard_electronic_026-095-025,95
keyboard_acoustic_013-057-050,57
keyboard_electronic_109-024-075,24
keyboard_electronic_102-064-100,64
keyboard_electronic_010-029-100,29
keyboard_electronic_055-031-050,31
keyboard_electronic_013-084-100,84
keyboard_electronic_105-093-025,93
keyboard_electronic_109-034-127,34
keyboard_acoustic_013-027-050,27
keyboard_electronic_005-091-075,91
keyboard_electronic_016-070-100,70
keyboard_acoustic_012-027-075,27
keyboard_electronic_018-034-127,34
keyboard_electronic_060-072-127,72
keyboard_electronic_086-080-127,80
keyboard_electronic_089-026-127,26
keyboard_electronic_045-034-100,34
keyboard_electronic_000-033-025,33
keyboard_acoustic_008-055-050,55
keyboard_electronic_032-052-050,52
keyboard_acoustic_011-065-100,65
keyboard_electronic_073-037-050,37
keyboard_acoustic_005-084-075,84
keyboard_electronic_029-032-127,32
keyboard_electronic_022-054-127,54
keyboard_electronic_046-029-025,29
keyboard_electronic_026-065-127,65
keyboard_electronic_065-045-075,45
keyboard_acoustic_002-073-100,73
keyboard_electronic_106-052-025,52
keyboard_electronic_046-079-025,79
keyboard_electronic_064-040-075,40
keyboard_synthetic_010-056-025,56
keyboard_electronic_093-066-100,66
keyboard_electronic_073-040-100,40
keyboard_electronic_042-077-075,77
keyboard_electronic_087-073-100,73
keyboard_electronic_081-037-127,37
keyboard_acoustic_007-069-050,69
keyboard_electronic_009-049-075,49
keyboard_electronic_029-053-127,53
keyboard_electronic_052-095-025,95
keyboard_electronic_028-064-127,64
keyboard_electronic_102-045-050,45
keyboard_acoustic_018-073-075,73
keyboard_electronic_061-031-100,31
keyboard_electronic_083-071-127,71
keyboard_electronic_063-029-127,29
keyboard_electronic_028-035-100,35
keyboard_acoustic_005-052-100,52
keyboard_electronic_081-068-127,68
keyboard_acoustic_008-068-100,68
keyboard_electronic_016-044-100,44
keyboard_electronic_009-034-050,34
keyboard_synthetic_007-038-050,38
keyboard_acoustic_000-074-100,74
keyboard_electronic_093-058-050,58
keyboard_electronic_031-045-075,45
keyboard_electronic_102-107-075,107
keyboard_acoustic_007-027-100,27
keyboard_electronic_046-027-100,27
keyboard_synthetic_006-074-075,74
keyboard_electronic_068-040-100,40
keyboard_acoustic_008-080-050,80
keyboard_electronic_054-045-127,45
keyboard_acoustic_008-053-100,53
keyboard_electronic_054-067-100,67
keyboard_electronic_006-076-127,76
keyboard_electronic_095-052-127,52
keyboard_electronic_088-037-050,37
keyboard_electronic_045-055-050,55
keyboard_electronic_084-083-025,83
keyboard_synthetic_010-065-075,65
keyboard_electronic_106-053-100,53
keyboard_electronic_060-045-050,45
keyboard_electronic_008-070-100,70
keyboard_electronic_046-078-100,78
keyboard_electronic_028-059-050,59
keyboard_acoustic_011-047-127,47
keyboard_electronic_000-087-127,87
keyboard_acoustic_019-053-075,53
keyboard_electronic_023-045-127,45
keyboard_electronic_081-055-050,55
keyboard_electronic_022-087-100,87
keyboard_synthetic_003-056-050,56
keyboard_electronic_096-039-025,39
keyboard_electronic_080-030-075,30
keyboard_electronic_037-042-075,42
keyboard_electronic_083-045-025,45
keyboard_electronic_038-068-025,68
keyboard_synthetic_007-055-075,55
keyboard_synthetic_008-051-127,51
keyboard_electronic_080-029-050,29
keyboard_acoustic_012-080-127,80
keyboard_acoustic_014-098-050,98
keyboard_acoustic_006-064-100,64
keyboard_electronic_093-100-075,100
keyboard_electronic_019-049-100,49
keyboard_electronic_083-076-025,76
keyboard_electronic_038-061-050,61
keyboard_electronic_072-040-075,40
keyboard_electronic_034-056-100,56
keyboard_acoustic_010-047-127,47
keyboard_electronic_050-047-025,47
keyboard_acoustic_006-044-050,44
keyboard_electronic_038-073-025,73
keyboard_electronic_067-055-050,55
keyboard_synthetic_007-044-127,44
keyboard_electronic_023-082-127,82
keyboard_electronic_071-024-050,24
keyboard_electronic_090-052-127,52
keyboard_electronic_023-064-127,64
keyboard_electronic_049-046-127,46
keyboard_electronic_083-073-025,73
keyboard_electronic_012-066-075,66
keyboard_electronic_061-056-075,56
keyboard_synthetic_009-057-127,57
keyboard_electronic_048-075-050,75
keyboard_electronic_047-070-127,70
keyboard_electronic_027-061-127,61
keyboard_electronic_094-025-127,25
keyboard_acoustic_011-066-075,66
keyboard_electronic_068-065-050,65
keyboard_electronic_041-032-127,32
keyboard_acoustic_000-044-025,44
keyboard_electronic_080-054-075,54
keyboard_electronic_105-071-050,71
keyboard_electronic_087-033-025,33
keyboard_electronic_053-036-050,36
keyboard_electronic_075-048-025,48
keyboard_synthetic_003-054-100,54
keyboard_electronic_086-083-050,83
keyboard_electronic_029-064-100,64
keyboard_electronic_095-022-127,22
keyboard_electronic_020-051-127,51
keyboard_electronic_004-087-075,87
keyboard_electronic_093-042-100,42
keyboard_electronic_089-055-075,55
keyboard_acoustic_008-046-100,46
keyboard_acoustic_002-064-100,64
keyboard_electronic_106-045-025,45
keyboard_synthetic_008-059-050,59
keyboard_electronic_012-023-050,23
keyboard_electronic_105-068-100,68
keyboard_electronic_041-026-100,26
keyboard_electronic_105-056-100,56
keyboard_acoustic_016-054-025,54
keyboard_electronic_084-083-100,83
keyboard_electronic_038-073-050,73
keyboard_electronic_048-081-050,81
keyboard_electronic_046-037-050,37
keyboard_electronic_091-054-025,54
keyboard_electronic_054-031-050,31
keyboard_electronic_064-053-075,53
keyboard_electronic_025-061-075,61
keyboard_electronic_058-087-025,87
keyboard_electronic_024-078-127,78
keyboard_electronic_055-047-100,47
keyboard_electronic_048-040-075,40
keyboard_acoustic_014-021-075,21
keyboard_electronic_007-057-100,57
keyboard_electronic_081-081-100,81
keyboard_electronic_095-060-025,60
keyboard_electronic_088-040-100,40
keyboard_electronic_111-076-127,76
keyboard_electronic_038-047-050,47
keyboard_electronic_071-057-075,57
keyboard_electronic_084-050-025,50
keyboard_electronic_004-065-050,65
keyboard_electronic_075-028-127,28
keyboard_electronic_108-103-127,103
keyboard_electronic_030-030-050,30
keyboard_electronic_038-074-025,74
keyboard_acoustic_013-030-025,30
keyboard_electronic_049-053-100,53
keyboard_synthetic_012-095-075,95
keyboard_acoustic_002-068-127,68
keyboard_electronic_035-061-127,61
keyboard_electronic_013-033-127,33
keyboard_electronic_072-071-075,71
keyboard_acoustic_001-066-050,66
keyboard_electronic_024-048-075,48
keyboard_electronic_008-075-075,75
keyboard_electronic_102-095-025,95
keyboard_electronic_053-035-050,35
keyboard_electronic_108-069-025,69
keyboard_electronic_057-040-025,40
keyboard_electronic_038-040-025,40
keyboard_electronic_044-054-075,54
keyboard_acoustic_006-055-100,55
keyboard_electronic_045-082-075,82
keyboard_electronic_084-058-075,58
keyboard_acoustic_008-059-050,59
keyboard_acoustic_000-038-050,38
keyboard_electronic_037-058-025,58
keyboard_electronic_020-095-050,95
keyboard_electronic_029-055-127,55
keyboard_electronic_097-052-025,52
keyboard_electronic_105-061-025,61
keyboard_electronic_030-052-075,52
keyboard_electronic_045-032-075,32
keyboard_electronic_027-027-025,27
keyboard_acoustic_007-052-050,52
keyboard_electronic_086-059-127,59
keyboard_electronic_042-087-025,87
keyboard_electronic_033-081-100,81
keyboard_electronic_000-063-127,63
keyboard_electronic_023-048-050,48
keyboard_electronic_037-077-025,77
keyboard_electronic_019-061-100,61
keyboard_electronic_089-069-100,69
keyboard_electronic_086-072-075,72
keyboard_acoustic_007-057-075,57
keyboard_synthetic_006-055-025,55
keyboard_electronic_042-065-127,65
keyboard_electronic_020-088-100,88
keyboard_electronic_085-093-075,93
keyboard_electronic_022-060-100,60
keyboard_electronic_030-090-075,90
keyboard_electronic_072-025-127,25
keyboard_electronic_081-057-075,57
keyboard_electronic_039-083-100,83
keyboard_acoustic_007-030-075,30
keyboard_acoustic_019-034-100,34
keyboard_electronic_082-064-127,64
keyboard_electronic_008-035-050,35
keyboard_acoustic_008-074-075,74
keyboard_electronic_089-022-050,22
keyboard_electronic_103-021-127,21
keyboard_electronic_012-078-050,78
keyboard_electronic_072-095-075,95
keyboard_synthetic_008-066-050,66
keyboard_acoustic_002-057-127,57
keyboard_electronic_036-034-050,34
keyboard_electronic_004-072-075,72
keyboard_electronic_091-057-100,57
keyboard_electronic_055-052-050,52
keyboard_electronic_048-040-100,40
keyboard_electronic_027-082-025,82
keyboard_electronic_046-064-127,64
keyboard_electronic_102-103-127,103
keyboard_synthetic_003-080-100,80
keyboard_electronic_036-057-075,57
keyboard_electronic_016-077-100,77
keyboard_electronic_019-074-025,74
keyboard_acoustic_014-066-075,66
keyboard_electronic_109-043-075,43
keyboard_electronic_028-064-025,64
keyboard_electronic_017-049-075,49
keyboard_electronic_009-042-100,42
keyboard_electronic_050-093-075,93
keyboard_electronic_039-029-127,29
keyboard_electronic_042-076-127,76
keyboard_electronic_109-083-050,83
keyboard_acoustic_000-090-050,90
keyboard_electronic_074-077-025,77
keyboard_acoustic_007-028-100,28
keyboard_electronic_012-068-075,68
keyboard_acoustic_019-078-025,78
keyboard_electronic_064-032-025,32
keyboard_electronic_060-028-075,28
keyboard_electronic_079-053-075,53
keyboard_electronic_046-045-075,45
keyboard_electronic_102-084-050,84
keyboard_electronic_041-053-025,53
keyboard_electronic_034-069-050,69
keyboard_electronic_107-074-100,74
keyboard_electronic_096-040-075,40
keyboard_acoustic_016-103-100,103
keyboard_acoustic_003-091-100,91
keyboard_electronic_026-063-127,63
keyboard_electronic_000-080-100,80
keyboard_acoustic_016-098-100,98
keyboard_acoustic_003-026-075,26
keyboard_electronic_087-073-075,73
keyboard_electronic_014-026-025,26
keyboard_electronic_049-057-100,57
keyboard_electronic_103-107-127,107
keyboard_synthetic_007-043-127,43
keyboard_acoustic_013-050-050,50
keyboard_electronic_070-022-100,22
keyboard_electronic_032-035-075,35
keyboard_acoustic_019-074-050,74
keyboard_electronic_032-056-050,56
keyboard_acoustic_012-030-127,30
keyboard_electronic_058-061-050,61
keyboard_electronic_079-056-075,56
keyboard_electronic_034-049-025,49
keyboard_electronic_081-073-127,73
keyboard_electronic_063-047-127,47
keyboard_electronic_026-091-100,91
keyboard_electronic_055-081-050,81
keyboard_electronic_028-038-025,38
keyboard_electronic_076-042-050,42
keyboard_electronic_000-072-127,72
keyboard_electronic_014-028-100,28
keyboard_electronic_045-063-025,63
keyboard_electronic_033-040-075,40
keyboard_acoustic_012-039-100,39
keyboard_electronic_063-093-025,93
keyboard_electronic_013-095-075,95
keyboard_electronic_083-057-025,57
keyboard_electronic_057-062-075,62
keyboard_electronic_099-044-050,44
keyboard_electronic_039-046-127,46
keyboard_electronic_020-045-127,45
keyboard_electronic_012-087-075,87
keyboard_electronic_065-037-100,37
keyboard_electronic_073-047-075,47
keyboard_electronic_056-041-127,41
keyboard_acoustic_001-088-127,88
keyboard_acoustic_008-087-075,87
keyboard_electronic_106-091-100,91
keyboard_electronic_004-077-127,77
keyboard_electronic_096-037-075,37
keyboard_electronic_072-043-075,43
keyboard_electronic_058-059-025,59
keyboard_electronic_046-074-025,74
keyboard_electronic_016-028-127,28
keyboard_acoustic_016-021-025,21
keyboard_electronic_054-068-100,68
keyboard_synthetic_003-055-075,55
keyboard_electronic_096-062-127,62
keyboard_electronic_035-082-050,82
keyboard_acoustic_001-024-100,24
keyboard_electronic_041-076-100,76
keyboard_electronic_027-080-075,80
keyboard_synthetic_011-081-075,81
keyboard_electronic_034-087-100,87
keyboard_acoustic_017-068-050,68
keyboard_electronic_017-037-025,37
keyboard_electronic_008-082-025,82
keyboard_acoustic_018-074-025,74
keyboard_electronic_000-082-025,82
keyboard_acoustic_017-063-127,63
keyboard_acoustic_013-053-025,53
keyboard_electronic_090-024-100,24
keyboard_electronic_025-073-050,73
keyboard_electronic_067-075-075,75
keyboard_electronic_064-030-100,30
keyboard_electronic_048-052-025,52
keyboard_electronic_013-030-127,30
keyboard_electronic_093-043-025,43
keyboard_electronic_046-093-100,93
keyboard_electronic_040-067-100,67
keyboard_electronic_008-083-050,83
keyboard_electronic_082-033-127,33
keyboard_electronic_019-045-025,45
keyboard_electronic_064-087-075,87
keyboard_electronic_015-069-100,69
keyboard_electronic_052-039-050,39
keyboard_electronic_007-068-127,68
keyboard_synthetic_009-077-100,77
keyboard_electronic_038-055-025,55
keyboard_electronic_041-055-100,55
keyboard_electronic_044-068-025,68
keyboard_electronic_025-069-050,69
keyboard_electronic_062-041-100,41
keyboard_electronic_004-084-025,84
keyboard_electronic_079-040-075,40
keyboard_electronic_055-075-075,75
keyboard_electronic_034-074-100,74
keyboard_electronic_044-073-050,73
keyboard_electronic_014-053-050,53
keyboard_electronic_052-067-075,67
keyboard_acoustic_014-063-075,63
keyboard_electronic_022-033-100,33
keyboard_electronic_090-048-025,48
keyboard_electronic_006-070-127,70
keyboard_acoustic_009-088-127,88
keyboard_electronic_107-069-127,69
keyboard_electronic_010-034-127,34
keyboard_electronic_023-079-075,79
keyboard_electronic_008-062-075,62
keyboard_synthetic_003-050-127,50
keyboard_electronic_027-064-050,64
keyboard_electronic_070-064-050,64
keyboard_acoustic_000-086-050,86
keyboard_electronic_042-084-025,84
keyboard_electronic_053-032-025,32
keyboard_electronic_012-048-025,48
keyboard_electronic_023-058-025,58
keyboard_electronic_041-033-127,33
keyboard_electronic_024-038-075,38
keyboard_electronic_087-036-127,36
keyboard_electronic_050-069-127,69
keyboard_electronic_018-028-127,28
keyboard_electronic_070-029-100,29
keyboard_electronic_061-055-127,55
keyboard_electronic_102-075-127,75
keyboard_electronic_052-054-075,54
keyboard_synthetic_008-058-025,58
keyboard_electronic_015-065-127,65
keyboard_electronic_082-056-025,56
keyboard_electronic_046-063-100,63
keyboard_electronic_050-022-025,22
keyboard_electronic_105-093-050,93
keyboard_electronic_086-045-127,45
keyboard_electronic_049-065-075,65
keyboard_electronic_101-055-050,55
keyboard_electronic_058-071-075,71
keyboard_acoustic_009-080-075,80
keyboard_electronic_023-080-025,80
keyboard_electronic_072-062-127,62
keyboard_electronic_052-070-127,70
keyboard_electronic_072-031-127,31
keyboard_electronic_036-050-050,50
keyboard_electronic_044-069-100,69
keyboard_electronic_018-055-127,55
keyboard_electronic_064-057-100,57
keyboard_electronic_047-063-075,63
keyboard_electronic_076-074-050,74
keyboard_electronic_026-100-050,100
keyboard_electronic_046-047-050,47
keyboard_synthetic_001-076-075,76
keyboard_electronic_075-055-127,55
keyboard_electronic_027-075-127,75
keyboard_acoustic_008-024-075,24
keyboard_electronic_022-059-127,59
keyboard_synthetic_003-041-075,41
keyboard_electronic_081-074-025,74
keyboard_electronic_041-076-127,76
keyboard_acoustic_010-031-100,31
keyboard_electronic_079-084-050,84
keyboard_electronic_050-035-025,35
keyboard_electronic_090-087-025,87
keyboard_electronic_017-081-025,81
keyboard_acoustic_000-066-025,66
keyboard_electronic_022-061-025,61
keyboard_electronic_015-079-025,79
keyboard_electronic_094-033-075,33
keyboard_electronic_094-064-127,64
keyboard_electronic_034-038-050,38
keyboard_electronic_106-057-025,57
keyboard_electronic_005-062-127,62
keyboard_electronic_012-027-050,27
keyboard_electronic_045-045-025,45
keyboard_electronic_047-036-127,36
keyboard_electronic_090-082-075,82
keyboard_electronic_049-043-025,43
keyboard_synthetic_003-093-025,93
keyboard_electronic_033-081-025,81
keyboard_electronic_013-073-025,73
keyboard_electronic_067-032-075,32
keyboard_electronic_107-073-050,73
keyboard_electronic_009-038-100,38
keyboard_electronic_108-091-025,91
